Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1649348785.1232202,185023,1649348785,92780140,world,0.005463831126689911,0.039873018860816956,0.3702010214328766,-0.010540153831243515,-0.02248232439160347,-0.0041223191656172276,0.9996832013130188
1649348785.131151,185024,1649348785,98844745,world,0.005543320439755917,0.03996248170733452,0.3701978027820587,-0.009184611961245537,-0.023359954357147217,-0.0040257880464196205,0.9996768236160278
1649348785.1358082,185025,1649348785,104668892,world,0.005675323307514191,0.03995578736066818,0.37005937099456787,-0.013859708793461323,-0.01866012066602707,-0.0023068201262503862,0.9997272491455078
1649348785.169392,185026,1649348785,114733899,world,0.005503616761416197,0.03966956585645676,0.36977842450141907,-0.01120669487863779,-0.01883888989686966,-0.006367438938468695,0.9997395277023315
1649348785.1694164,185027,1649348785,116281045,world,0.005478361621499062,0.03991854935884476,0.37031495571136475,-0.011259649880230427,-0.023604582995176315,-0.004425637423992157,0.9996482729911804
1649348785.1727068,185028,1649348785,140497318,world,0.0055900574661791325,0.03971162438392639,0.3698440492153168,-0.013021821156144142,-0.01979018747806549,-0.004849302116781473,0.9997076988220215
1649348785.1727552,185029,1649348785,140587309,world,0.0055645061656832695,0.039992012083530426,0.37018826603889465,-0.009281649254262447,-0.023259319365024567,-0.004950491711497307,0.9996742010116577
1649348785.1727784,185030,1649348785,140615730,world,0.0055532194674015045,0.03997163847088814,0.37029221653938293,-0.010808616876602173,-0.024028802290558815,-0.0037107113748788834,0.9996459484100342
1649348785.1727917,185031,1649348785,140653484,world,0.00553487753495574,0.03976600989699364,0.36976534128189087,-0.012080035172402859,-0.020798800513148308,-0.005842730402946472,0.9996936321258545
1649348785.177505,185032,1649348785,146370667,world,0.005627131555229425,0.03965141251683235,0.37017571926116943,-0.015292886644601822,-0.014745919965207577,-0.0032190708443522453,0.9997691512107849
1649348785.1819692,185033,1649348785,151742585,world,0.00523018091917038,0.03989455848932266,0.37026476860046387,-0.009021244943141937,-0.01664813421666622,1.577092189108953e-05,0.9998207092285156
1649348785.1889718,185034,1649348785,157964707,world,0.005512614734470844,0.039937302470207214,0.37020260095596313,-0.008799174800515175,-0.022414520382881165,-0.0067706722766160965,0.999687135219574
1649348785.1945977,185035,1649348785,163886003,world,0.005622228141874075,0.04000578820705414,0.3702283203601837,-0.00900357961654663,-0.023963164538145065,-0.005774438846856356,0.9996556639671326
1649348785.2002034,185036,1649348785,169934588,world,0.00568621838465333,0.03991878405213356,0.37043896317481995,-0.012099414132535458,-0.02388211525976658,-0.0037211626768112183,0.9996346831321716
1649348785.2067506,185037,1649348785,176126360,world,0.005707656033337116,0.03965255245566368,0.36999738216400146,-0.0153818279504776,-0.01763758435845375,-0.0017646199557930231,0.9997246265411377
1649348785.212643,185038,1649348785,181865620,world,0.0055125439539551735,0.039892055094242096,0.37004879117012024,-0.007137035485357046,-0.02310619316995144,-0.005180185195058584,0.9996941685676575
1649348785.218955,185039,1649348785,188548980,world,0.005569803062826395,0.0397818386554718,0.3697984218597412,-0.0104099465534091,-0.024939725175499916,-0.005531241185963154,0.9996194839477539
1649348785.2243767,185040,1649348785,194078749,world,0.005692075472325087,0.03979943320155144,0.3700086176395416,-0.013208054937422276,-0.02072286419570446,-0.007824307307600975,0.9996674060821533
1649348785.2294703,185041,1649348785,199076883,world,0.0054697198793292046,0.04001602530479431,0.370432585477829,-0.007944326847791672,-0.0248626209795475,-0.006094247102737427,0.9996407628059387
1649348785.2440238,185042,1649348785,210091027,world,0.005546424072235823,0.039980266243219376,0.3703141510486603,-0.011150337755680084,-0.024462219327688217,-0.0038265150506049395,0.9996313452720642
1649348785.2475247,185043,1649348785,215541464,world,0.005554523319005966,0.03994910791516304,0.3705708086490631,-0.008795981295406818,-0.021306194365024567,-0.007469224743545055,0.999706506729126
1649348785.2475557,185044,1649348785,217359891,world,0.005608460865914822,0.03979971632361412,0.3701322376728058,-0.01417659129947424,-0.020332900807261467,-0.003424180205911398,0.9996868968009949
1649348785.2534678,185045,1649348785,222766513,world,0.0056235166266560555,0.03978431969881058,0.37024444341659546,-0.010639245621860027,-0.02336505427956581,-0.0018805824220180511,0.9996685981750488
1649348785.2604241,185046,1649348785,229474689,world,0.00571832899004221,0.03979627043008804,0.36986708641052246,-0.013956659473478794,-0.01908242516219616,-0.007923594675958157,0.9996891021728516
1649348785.2646928,185047,1649348785,234507172,world,0.0056486413814127445,0.039732202887535095,0.36995285749435425,-0.012730774469673634,-0.018490301445126534,-0.006905499380081892,0.9997241497039795
1649348785.2778032,185048,1649348785,247600244,world,0.005657063331454992,0.03956035152077675,0.37005460262298584,-0.013235089369118214,-0.020184604451060295,-0.0036251561250537634,0.9997020959854126
1649348785.2816136,185049,1649348785,247672829,world,0.005258851684629917,0.03988311067223549,0.37027961015701294,-0.009156480431556702,-0.016248689964413643,-0.0001028273327392526,0.9998260736465454
1649348785.2858472,185050,1649348785,252522732,world,0.00552784837782383,0.03984992951154709,0.370015412569046,-0.008758810348808765,-0.021041087806224823,-0.0040681869722902775,0.9997320175170898
1649348785.3005047,185051,1649348785,264098565,world,0.005795925855636597,0.03990829363465309,0.3700845241546631,-0.013953454792499542,-0.02009943686425686,-0.00047550900490023196,0.9997005462646484
1649348785.3005598,185052,1649348785,264542492,world,0.00545051833614707,0.03978980705142021,0.3702625632286072,-0.011020832695066929,-0.016576535999774933,-0.0008724098443053663,0.9998014569282532
1649348785.3044834,185053,1649348785,273558817,world,0.005246530752629042,0.03989768773317337,0.3702773451805115,-0.008931376039981842,-0.016079934313893318,-7.245655433507636e-05,0.9998308420181274
1649348785.3078074,185054,1649348785,276432923,world,0.005573883652687073,0.039773136377334595,0.37013787031173706,-0.01415876392275095,-0.0158246960490942,-0.004450949840247631,0.999764621257782
1649348785.312998,185055,1649348785,282142334,world,0.005707088857889175,0.03985637053847313,0.36997750401496887,-0.013097246177494526,-0.020780570805072784,-0.003209860296919942,0.9996930956840515
1649348785.3195662,185056,1649348785,288182940,world,0.005551302805542946,0.039969682693481445,0.3701643645763397,-0.0080906106159091,-0.023229442536830902,-0.004270899575203657,0.9996883273124695
1649348785.3250372,185057,1649348785,294884168,world,0.005561516620218754,0.0400267094373703,0.3704703748226166,-0.009061053395271301,-0.02474299818277359,-0.006416063290089369,0.9996322393417358
1649348785.3301117,185058,1649348785,299950135,world,0.005468256771564484,0.03991203382611275,0.37025967240333557,-0.01023277547210455,-0.023178642615675926,-0.004997890442609787,0.9996665120124817
1649348785.3414707,185059,1649348785,306770179,world,0.005646996200084686,0.03995313122868538,0.37046918272972107,-0.007765665650367737,-0.021885031834244728,-0.0054877339862287045,0.9997153282165527
1649348785.3488696,185060,1649348785,313577896,world,0.005702362861484289,0.039835598319768906,0.36993780732154846,-0.012684355489909649,-0.02053108438849449,-0.003630696563050151,0.9997021555900574
1649348785.3547635,185061,1649348785,324222198,world,0.0056854235008358955,0.03949526324868202,0.37014251947402954,-0.015142872929573059,-0.016512248665094376,-0.00320233847014606,0.9997439384460449
1649348785.3572414,185062,1649348785,324309877,world,0.005755842663347721,0.039586588740348816,0.3701046109199524,-0.01347570400685072,-0.021027615293860435,-0.001630397280678153,0.9996867775917053
1649348785.360812,185063,1649348785,329900902,world,0.005577099975198507,0.03995457664132118,0.3702121675014496,-0.009106566198170185,-0.023792622610926628,-0.002923064399510622,0.999671220779419
1649348785.365954,185064,1649348785,335545898,world,0.005483373999595642,0.03992448374629021,0.3702358305454254,-0.010671245865523815,-0.023062512278556824,-0.004691535606980324,0.9996660947799683
1649348785.3719246,185065,1649348785,341791859,world,0.0056547014974057674,0.03985633701086044,0.37039458751678467,-0.008745361119508743,-0.01898546703159809,-0.005387274548411369,0.9997670650482178
1649348785.3862703,185066,1649348785,356062237,world,0.005327812395989895,0.03985484316945076,0.37032440304756165,-0.009432845748960972,-0.015841089189052582,0.0017907029250636697,0.9998285174369812
1649348785.394114,185067,1649348785,356164867,world,0.005270114168524742,0.03992532938718796,0.3702414631843567,-0.00952890794724226,-0.016942068934440613,-0.00015069633082021028,0.999811053276062
1649348785.394127,185068,1649348785,362842844,world,0.005682170391082764,0.03982628509402275,0.3698278069496155,-0.011622984893620014,-0.018125122413039207,-0.006789859384298325,0.9997451901435852
1649348785.3981705,185069,1649348785,365316846,world,0.0055727604776620865,0.03964332118630409,0.37003305554389954,-0.013445215299725533,-0.017671026289463043,-0.005769697949290276,0.9997368454933167
1649348785.4021266,185070,1649348785,371371263,world,0.00561101920902729,0.04001165181398392,0.3701237440109253,-0.009383192285895348,-0.02243548445403576,-0.0056813377887010574,0.9996881484985352
1649348785.4071915,185071,1649348785,376762783,world,0.005429994780570269,0.0398029126226902,0.37006187438964844,-0.010591080412268639,-0.022137334570288658,-0.004211613908410072,0.999690055847168
1649348785.4148483,185072,1649348785,383134931,world,0.005229861941188574,0.039891548454761505,0.37027281522750854,-0.00909405667334795,-0.016217142343521118,3.901452146237716e-05,0.9998271465301514
1649348785.4193988,185073,1649348785,388625587,world,0.005587899126112461,0.03973401337862015,0.36984315514564514,-0.013745986856520176,-0.018094010651111603,-0.004628526978194714,0.9997311234474182
1649348785.425177,185074,1649348785,394872634,world,0.005552968475967646,0.03997185081243515,0.3702573776245117,-0.009740239940583706,-0.023525742813944817,-0.003735896432772279,0.9996688365936279
1649348785.4312916,185075,1649348785,400536964,world,0.005594829563051462,0.039635926485061646,0.3699747920036316,-0.013466505333781242,-0.016745567321777344,-0.00510369474068284,0.9997560977935791
1649348785.4442213,185076,1649348785,413119456,world,0.005353137850761414,0.0398341603577137,0.37032270431518555,-0.009381827898323536,-0.01575986109673977,0.0018004593439400196,0.9998301863670349
1649348785.4537497,185077,1649348785,413780222,world,0.005450748372823,0.0398440845310688,0.3703354001045227,-0.011227315291762352,-0.025060409680008888,-0.004184027202427387,0.9996141791343689
1649348785.457567,185078,1649348785,423385479,world,0.005467162933200598,0.040106698870658875,0.3702370524406433,-0.010922192595899105,-0.022743958979845047,-0.00709755253046751,0.9996565580368042
1649348785.457572,185079,1649348785,424353039,world,0.005929884035140276,0.039997100830078125,0.3699342906475067,-0.01364612765610218,-0.021380361169576645,-0.008156497031450272,0.9996450543403625
1649348785.4612615,185080,1649348785,430474117,world,0.0052162352949380875,0.039804816246032715,0.370341420173645,-0.009333234280347824,-0.015657460317015648,-0.00033209490356966853,0.9998338222503662
1649348785.4673593,185081,1649348785,436499984,world,0.0052803074941039085,0.039889875799417496,0.370273619890213,-0.009070225059986115,-0.016733497381210327,-1.5961610188242048e-05,0.9998188614845276
1649348785.472639,185082,1649348785,441726210,world,0.00551322428509593,0.03984116390347481,0.37027713656425476,-0.01019233837723732,-0.025484655052423477,-0.002322399988770485,0.9996205568313599
1649348785.4791365,185083,1649348785,448856305,world,0.005547454580664635,0.039968591183423996,0.3702923655509949,-0.01034084614366293,-0.02320091798901558,-0.003513958537951112,0.999671220779419
1649348785.4968624,185084,1649348785,464985869,world,0.005220652557909489,0.039975449442863464,0.3699738085269928,-0.011137373745441437,-0.025151917710900307,0.0008243982447311282,0.9996212720870972
1649348785.5083892,185085,1649348785,465078751,world,0.0056440397165715694,0.039857227355241776,0.37049365043640137,-0.006807834841310978,-0.02039717137813568,-0.006405917461961508,0.9997482895851135
1649348785.5116272,185086,1649348785,477398638,world,0.005480329971760511,0.03993606939911842,0.37019962072372437,-0.009290162473917007,-0.020797645673155785,-0.0048048412427306175,0.9997290968894958
1649348785.5116405,185087,1649348785,477511742,world,0.005630649626255035,0.03977508470416069,0.3699449896812439,-0.013902172446250916,-0.01707993820309639,-0.0038066874258220196,0.9997503161430359
1649348785.5117223,185088,1649348785,477667706,world,0.005572882480919361,0.0396011620759964,0.36997026205062866,-0.013814708217978477,-0.021210066974163055,-0.00410881545394659,0.9996711611747742
1649348785.51576,185089,1649348785,483628381,world,0.0055795819498598576,0.0397423692047596,0.36991462111473083,-0.013589241541922092,-0.022298110648989677,-0.004859131760895252,0.9996472001075745
1649348785.5196564,185090,1649348785,489188030,world,0.00572188152000308,0.03981044515967369,0.3697792589664459,-0.014414090663194656,-0.018558643758296967,-0.008040650747716427,0.9996915459632874
1649348785.5277596,185091,1649348785,496004846,world,0.005442381836473942,0.03987272456288338,0.3702048361301422,-0.00918696727603674,-0.022253409028053284,-0.004613443277776241,0.9996995329856873
1649348785.5315173,185092,1649348785,501062171,world,0.0054338062182068825,0.03992181271314621,0.3701300621032715,-0.00818403996527195,-0.02261008694767952,-0.004352279473096132,0.9997014999389648
1649348785.5375347,185093,1649348785,506986193,world,0.005482833832502365,0.03987444192171097,0.37048789858818054,-0.011417416855692863,-0.02411198429763317,-0.004916790407150984,0.9996320009231567
1649348785.5464373,185094,1649348785,516270158,world,0.005239998921751976,0.03988272696733475,0.3702540695667267,-0.009091092273592949,-0.016769487410783768,1.2520399650384206e-05,0.9998180270195007
1649348785.5525024,185095,1649348785,519340852,world,0.0059877182357013226,0.04004058614373207,0.36995887756347656,-0.01365014910697937,-0.021155379712581635,-0.008322043344378471,0.99964839220047
1649348785.5615304,185096,1649348785,526014268,world,0.005340234376490116,0.03984658792614937,0.37031441926956177,-0.009494352154433727,-0.016000378876924515,0.001607828657142818,0.9998255968093872
1649348785.5652776,185097,1649348785,533221819,world,0.005257812328636646,0.03990457206964493,0.3702702820301056,-0.009092628955841064,-0.01622941717505455,0.0001263554731849581,0.999826967716217
1649348785.5681913,185098,1649348785,536955365,world,0.00547927338629961,0.039928991347551346,0.3703565299510956,-0.011597296223044395,-0.023868585005402565,-0.004276059102267027,0.9996387362480164
1649348785.5744565,185099,1649348785,542742706,world,0.005502564366906881,0.03988421708345413,0.37034374475479126,-0.0109788179397583,-0.023543313145637512,-0.005096428096294403,0.9996496438980103
1649348785.5786307,185100,1649348785,548263923,world,0.005437216721475124,0.039804667234420776,0.3699440360069275,-0.008677981793880463,-0.02260889858007431,-0.004697957541793585,0.9996956586837769
1649348785.5859067,185101,1649348785,554428242,world,0.005681035108864307,0.039760854095220566,0.3699565529823303,-0.012886743061244488,-0.018634075298905373,-0.007378562353551388,0.9997161626815796
1649348785.6001728,185102,1649348785,569298481,world,0.005515790078788996,0.03976406529545784,0.37032899260520935,-0.011207612231373787,-0.016125401481986046,-0.0012949586380273104,0.9998063445091248
1649348785.605242,185103,1649348785,569406940,world,0.005922001786530018,0.03982686996459961,0.36991316080093384,-0.012368440628051758,-0.016396377235651016,-0.007619357667863369,0.9997600317001343
1649348785.6052582,185104,1649348785,572181467,world,0.005721719935536385,0.040007688105106354,0.3707575798034668,-0.005424151197075844,-0.023284511640667915,-0.007936729118227959,0.9996827244758606
1649348785.6084762,185105,1649348785,578232316,world,0.0055580236949026585,0.039942655712366104,0.37000808119773865,-0.008144577965140343,-0.022659730166196823,-0.006226661149412394,0.9996907114982605
1649348785.6145864,185106,1649348785,584387071,world,0.005571202374994755,0.03960901498794556,0.36996990442276,-0.013712840154767036,-0.021831652149558067,-0.0040705339051783085,0.9996594190597534
1649348785.6235201,185107,1649348785,593205978,world,0.005717629101127386,0.03951144590973854,0.37011638283729553,-0.014906343072652817,-0.020847324281930923,-0.0015063101891428232,0.9996704459190369
1649348785.6279752,185108,1649348785,595821974,world,0.005559934303164482,0.039602067321538925,0.3699982464313507,-0.013888980261981487,-0.020622530952095985,-0.004072790499776602,0.9996825456619263
1649348785.631771,185109,1649348785,601421732,world,0.005326888058334589,0.039700210094451904,0.3704325258731842,-0.010441301390528679,-0.014948301017284393,0.001826479914598167,0.9998320937156677
1649348785.638117,185110,1649348785,607544059,world,0.005710136145353317,0.03976888209581375,0.36986786127090454,-0.013379472307860851,-0.01866125874221325,-0.0074751656502485275,0.9997084736824036
1649348785.6475646,185111,1649348785,614191983,world,0.005678622517734766,0.04001797363162041,0.37028419971466064,-0.01043736096471548,-0.02479936182498932,-0.005660781171172857,0.9996220469474792
1649348785.6532269,185112,1649348785,620320078,world,0.005583547055721283,0.04000331833958626,0.37018439173698425,-0.009114650078117847,-0.02346722036600113,-0.006632671225816011,0.9996611475944519
1649348785.6604853,185113,1649348785,629663595,world,0.005587177351117134,0.03995855897665024,0.3702009618282318,-0.008988835848867893,-0.02286846563220024,-0.004401484504342079,0.999688446521759
1649348785.663677,185114,1649348785,632937823,world,0.00567649956792593,0.03974270448088646,0.36987969279289246,-0.013178158551454544,-0.018676893785595894,-0.007313352078199387,0.9997120499610901
1649348785.6681848,185115,1649348785,637705354,world,0.005635988432914019,0.0399441123008728,0.3700660169124603,-0.013409210368990898,-0.01990657113492489,-0.0019150051521137357,0.9997101426124573
1649348785.6750906,185116,1649348785,644542067,world,0.00560841616243124,0.03980578854680061,0.36998653411865234,-0.01446058414876461,-0.018457449972629547,-0.0029608700424432755,0.9997206926345825
1649348785.6799679,185117,1649348785,649326113,world,0.005559889599680901,0.039980556815862656,0.37019237875938416,-0.010663238354027271,-0.02205749973654747,-0.006375471595674753,0.9996795654296875
1649348785.6852295,185118,1649348785,655124475,world,0.005456479266285896,0.039935097098350525,0.3702477812767029,-0.010334975086152554,-0.023257089778780937,-0.0040421439334750175,0.9996679425239563
1649348785.6911798,185119,1649348785,660785789,world,0.005474051460623741,0.03992282226681709,0.37034618854522705,-0.011175005696713924,-0.02424371801316738,-0.004429417662322521,0.9996338486671448
1649348785.7078211,185120,1649348785,676771687,world,0.005551500245928764,0.03997371718287468,0.3703613579273224,-0.011214625090360641,-0.02426702342927456,-0.003935908433049917,0.9996349215507507
1649348785.714021,185121,1649348785,676853989,world,0.005675170104950666,0.04017084836959839,0.3701721429824829,-0.009065289981663227,-0.024530719965696335,-0.00690822210162878,0.9996342062950134
1649348785.7140315,185122,1649348785,680881538,world,0.005562345031648874,0.03959459438920021,0.36998432874679565,-0.013869955204427242,-0.021517081186175346,-0.004563821479678154,0.999661922454834
1649348785.718865,185123,1649348785,684747430,world,0.005638968665152788,0.0398360900580883,0.3698645830154419,-0.013337111100554466,-0.0198598001152277,-0.00787004828453064,0.9996829032897949
1649348785.7241366,185124,1649348785,693811663,world,0.005646213423460722,0.040010493248701096,0.37047475576400757,-0.00820889137685299,-0.022665591910481453,-0.006402706261724234,0.999688982963562
1649348785.7281678,185125,1649348785,696505592,world,0.00561792915686965,0.03979896754026413,0.3700987696647644,-0.011963162571191788,-0.018322523683309555,-3.703117909026332e-05,0.9997605681419373
1649348785.7325733,185126,1649348785,702286987,world,0.005550965201109648,0.03985191509127617,0.3701702952384949,-0.008726865984499454,-0.024733474478125572,-0.00369863654486835,0.999649167060852
1649348785.7381473,185127,1649348785,708223109,world,0.0055333878844976425,0.039888519793748856,0.3702184557914734,-0.008236398920416832,-0.02222948707640171,-0.005405745469033718,0.9997043609619141
1649348785.748217,185128,1649348785,715855204,world,0.0056331767700612545,0.03983171284198761,0.3701561689376831,-0.014868436381220818,-0.01818733662366867,-0.003012627363204956,0.9997195601463318
1649348785.7517266,185129,1649348785,720516086,world,0.005601448472589254,0.03975607082247734,0.36986398696899414,-0.013991397805511951,-0.016067780554294586,-0.003829126711934805,0.9997656941413879
1649348785.7578247,185130,1649348785,727677074,world,0.005399639718234539,0.03976373374462128,0.3697841167449951,-0.011601290665566921,-0.022825902327895164,-0.006422852165997028,0.9996515512466431
1649348785.7632399,185131,1649348785,732238382,world,0.005569966044276953,0.039959218353033066,0.37035050988197327,-0.010827429592609406,-0.023887356743216515,-0.003139916807413101,0.9996511340141296
1649348785.7679808,185132,1649348785,737863750,world,0.005471448414027691,0.03991491347551346,0.37027642130851746,-0.009499992243945599,-0.023329447954893112,-0.004585628397762775,0.9996722340583801
1649348785.7742195,185133,1649348785,744032290,world,0.005264968611299992,0.03990978002548218,0.3702584505081177,-0.009382117539644241,-0.01691863313317299,-3.1341503927251324e-05,0.9998128414154053
1649348785.7835202,185134,1649348785,752830713,world,0.005611082073301077,0.039602845907211304,0.36999988555908203,-0.01369196455925703,-0.02143477275967598,-0.004485948011279106,0.9996665120124817
1649348785.7874753,185135,1649348785,755869555,world,0.0054598585702478886,0.039901673793792725,0.37019407749176025,-0.01021922379732132,-0.023674001917243004,-0.004480710253119469,0.9996574521064758
1649348785.7928126,185136,1649348785,761944329,world,0.005639597307890654,0.03969833627343178,0.3700345754623413,-0.01293992344290018,-0.020703257992863655,-0.002833005040884018,0.9996979832649231
1649348785.8020005,185137,1649348785,771677168,world,0.005685294978320599,0.03981499373912811,0.36979252099990845,-0.014503594487905502,-0.01854826882481575,-0.008077974431216717,0.9996901750564575
1649348785.8159757,185138,1649348785,784830152,world,0.005457043182104826,0.03989409655332565,0.3702285587787628,-0.006317384075373411,-0.023103725165128708,-0.005890087690204382,0.9996958374977112
1649348785.8187153,185139,1649348785,784916468,world,0.005548771470785141,0.03967295587062836,0.37010055780410767,-0.011881640180945396,-0.021448751911520958,-0.0008926080772653222,0.9996989369392395
1649348785.8187573,185140,1649348785,786742997,world,0.005562592297792435,0.0396248996257782,0.3700309097766876,-0.013255801983177662,-0.017582131549715996,-0.005342224612832069,0.9997433423995972
1649348785.8245144,185141,1649348785,791755390,world,0.005310859996825457,0.03986019268631935,0.37035298347473145,-0.009442438371479511,-0.015613920986652374,0.0015731812454760075,0.999832272529602
1649348785.8278556,185142,1649348785,796982224,world,0.005241393111646175,0.03989539295434952,0.3702627420425415,-0.009128733538091183,-0.016391640529036522,2.446846519887913e-05,0.9998239874839783
1649348785.838187,185143,1649348785,806846214,world,0.005699619185179472,0.03973903879523277,0.36985960602760315,-0.013346304185688496,-0.019803784787654877,-0.006909224204719067,0.9996909499168396
1649348785.842336,185144,1649348785,809580972,world,0.005666153039783239,0.039835039526224136,0.37019896507263184,-0.012779775075614452,-0.014768552966415882,-0.002017152262851596,0.9998072981834412
1649348785.8486173,185145,1649348785,815736994,world,0.005495893768966198,0.03995074704289436,0.370215505361557,-0.009470530785620213,-0.023520497605204582,-0.004623125307261944,0.9996678829193115
1649348785.8539042,185146,1649348785,820705841,world,0.005588454660028219,0.040007300674915314,0.37029901146888733,-0.010642074048519135,-0.022443706169724464,-0.006393730640411377,0.9996711015701294
1649348785.8598547,185147,1649348785,829387385,world,0.0054915412329137325,0.03992796689271927,0.3702508509159088,-0.010201755911111832,-0.02326148934662342,-0.005153321195393801,0.9996640682220459
1649348785.867291,185148,1649348785,836845535,world,0.005404152441769838,0.039819587022066116,0.37033987045288086,-0.011236041784286499,-0.02486555650830269,-0.0034276554360985756,0.9996218681335449
1649348785.8702188,185149,1649348785,839684315,world,0.005564783699810505,0.039603713899850845,0.36995065212249756,-0.013659742660820484,-0.018390823155641556,-0.004553148522973061,0.9997272491455078
1649348785.8759558,185150,1649348785,845996911,world,0.005673060659319162,0.03993036970496178,0.37003907561302185,-0.013615028001368046,-0.019504323601722717,-0.002034159377217293,0.9997150897979736
1649348785.8805096,185151,1649348785,849942046,world,0.0058828312903642654,0.039660755544900894,0.3698848485946655,-0.012414817698299885,-0.015152606181800365,-0.005154986400157213,0.9997949004173279
1649348785.8864906,185152,1649348785,856113601,world,0.005427526775747538,0.03990987688302994,0.37032341957092285,-0.010217062197625637,-0.022332359105348587,-0.004762072581797838,0.999687135219574
1649348785.8931458,185153,1649348785,862420971,world,0.005565332248806953,0.039696406573057175,0.37030360102653503,-0.013533765450119972,-0.02116679958999157,-0.0008763084188103676,0.9996839761734009
1649348785.898516,185154,1649348785,867879016,world,0.005212015006691217,0.039981659501791,0.36998438835144043,-0.011303550563752651,-0.02506132610142231,0.0006870561628602445,0.9996218681335449
1649348785.905372,185155,1649348785,874457274,world,0.005674649961292744,0.039690326899290085,0.3700399100780487,-0.013331389054656029,-0.02156158536672592,-0.002780064707621932,0.9996748566627502
1649348785.9201186,185156,1649348785,879670344,world,0.005455230828374624,0.04007754474878311,0.37007468938827515,-0.010624503716826439,-0.017903903499245644,-0.0003100796602666378,0.9997832179069519
1649348785.9237313,185157,1649348785,891733138,world,0.005748809315264225,0.03977757692337036,0.3699150085449219,-0.013584531843662262,-0.020958883687853813,-0.0022673385683447123,0.9996854662895203
1649348785.9237623,185158,1649348785,892008522,world,0.005743847694247961,0.03984750434756279,0.36997491121292114,-0.013289712369441986,-0.01894552633166313,-0.007915077731013298,0.9997008442878723
1649348785.9270344,185159,1649348785,897335588,world,0.005393971223384142,0.03979744017124176,0.370211124420166,-0.011852635070681572,-0.021694792434573174,-0.0017503995914012194,0.9996929168701172
1649348785.9337695,185160,1649348785,903716986,world,0.005475373938679695,0.03991757705807686,0.37027230858802795,-0.009883186779916286,-0.0236103143543005,-0.00430338317528367,0.9996631145477295
