Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,name,position_0,position_1,position_2,position_3,velocity_0,velocity_1,velocity_2,velocity_3
1649348785.338219,16,1649348785,337040185,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.3584704,17,1649348785,357277393,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.3786442,18,1649348785,377628087,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.398882,19,1649348785,398140907,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.419502,20,1649348785,418515920,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.4392803,21,1649348785,438905239,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.459663,22,1649348785,459325551,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.4801693,23,1649348785,479805946,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.5011365,24,1649348785,500236988,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.521107,25,1649348785,520655155,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.5419502,26,1649348785,541065931,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.5626874,27,1649348785,561612367,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.5828218,28,1649348785,581857204,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.6032834,29,1649348785,602516889,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.6236784,30,1649348785,622922182,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.6442208,31,1649348785,643385887,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.664567,32,1649348785,663759708,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.6846972,33,1649348785,684125661,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.7057962,34,1649348785,704732179,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.7261074,35,1649348785,724807977,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.7463799,36,1649348785,746031522,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.7673466,37,1649348785,766529560,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.7876034,38,1649348785,786827564,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.8079686,39,1649348785,807207584,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.828754,40,1649348785,827842235,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.8495817,41,1649348785,848643302,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.8694909,42,1649348785,868579387,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.8904438,43,1649348785,889402627,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.9105666,44,1649348785,909476041,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.9309855,45,1649348785,930086851,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.9519875,46,1649348785,951019048,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.9719863,47,1649348785,971071004,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348785.992746,48,1649348785,992036342,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.0130677,49,1649348786,12133359,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.0340867,50,1649348786,33051967,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.054365,51,1649348786,53378582,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.074538,52,1649348786,73614835,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.09455,53,1649348786,93453645,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.1149049,54,1649348786,113991022,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.1357508,55,1649348786,134520530,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.156159,56,1649348786,155071020,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.17626,57,1649348786,175463199,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.1968331,58,1649348786,196038484,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.2177494,59,1649348786,216500997,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23501.0,17600.0,21727.0,19381.0,0.0,0.0,0.0,0.0
1649348786.2381113,60,1649348786,237098693,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23504.0,17600.0,21730.0,19383.0,413.0,0.0,404.0,290.0
1649348786.2585287,61,1649348786,257523059,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23506.0,17603.0,21730.0,19384.0,522.0,388.0,275.0,375.0
1649348786.27901,62,1649348786,278049707,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23507.0,17607.0,21732.0,19385.0,496.0,740.0,444.0,362.0
1649348786.2995687,63,1649348786,298556089,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23508.0,17609.0,21733.0,19386.0,575.0,784.0,482.0,374.0
1649348786.320159,64,1649348786,318938016,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23510.0,17609.0,21735.0,19388.0,669.0,645.0,563.0,515.0
1649348786.3407323,65,1649348786,339804410,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23512.0,17611.0,21736.0,19389.0,725.0,750.0,645.0,547.0
1649348786.3611298,66,1649348786,360169887,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23514.0,17613.0,21738.0,19391.0,688.0,718.0,727.0,621.0
1649348786.3816302,67,1649348786,380569696,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23516.0,17615.0,21740.0,19393.0,801.0,788.0,815.0,696.0
1649348786.4013937,68,1649348786,400497913,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23517.0,17617.0,21742.0,19395.0,779.0,847.0,846.0,760.0
1649348786.422088,69,1649348786,421029329,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23519.0,17618.0,21744.0,19396.0,769.0,840.0,840.0,809.0
1649348786.4421349,70,1649348786,441447019,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23521.0,17620.0,21746.0,19398.0,838.0,909.0,893.0,852.0
1649348786.4629369,71,1649348786,462073087,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23523.0,17622.0,21748.0,19400.0,851.0,810.0,885.0,857.0
1649348786.4844673,72,1649348786,483307123,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23525.0,17625.0,21749.0,19402.0,884.0,798.0,833.0,896.0
1649348786.5046694,73,1649348786,503809928,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23526.0,17627.0,21751.0,19404.0,897.0,824.0,861.0,874.0
1649348786.5249224,74,1649348786,524318933,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23528.0,17629.0,21753.0,19405.0,879.0,852.0,838.0,820.0
1649348786.5459228,75,1649348786,544785261,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23530.0,17631.0,21755.0,19407.0,869.0,876.0,838.0,847.0
1649348786.5663867,76,1649348786,565505027,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23531.0,17633.0,21756.0,19409.0,796.0,910.0,867.0,809.0
1649348786.5870569,77,1649348786,586069822,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23533.0,17634.0,21758.0,19410.0,836.0,891.0,881.0,840.0
1649348786.6075373,78,1649348786,606633186,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23535.0,17635.0,21760.0,19412.0,825.0,773.0,876.0,844.0
1649348786.6281211,79,1649348786,627169370,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23537.0,17637.0,21762.0,19414.0,851.0,809.0,856.0,897.0
1649348786.6496716,80,1649348786,648923635,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23538.0,17639.0,21763.0,19416.0,851.0,793.0,843.0,886.0
1649348786.6700487,81,1649348786,669078350,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23540.0,17641.0,21765.0,19418.0,833.0,845.0,837.0,866.0
1649348786.690351,82,1649348786,689250469,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23542.0,17643.0,21767.0,19419.0,829.0,871.0,811.0,829.0
1649348786.7108076,83,1649348786,709776401,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23543.0,17645.0,21769.0,19421.0,777.0,911.0,853.0,830.0
1649348786.7313738,84,1649348786,730440616,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23545.0,17646.0,21770.0,19423.0,832.0,853.0,873.0,828.0
1649348786.751691,85,1649348786,750917196,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23546.0,17648.0,21772.0,19424.0,830.0,861.0,899.0,863.0
1649348786.772324,86,1649348786,771306753,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23549.0,17649.0,21774.0,19426.0,869.0,766.0,880.0,881.0
1649348786.7928262,87,1649348786,791846513,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23550.0,17651.0,21776.0,19428.0,897.0,811.0,900.0,887.0
1649348786.8127584,88,1649348786,812095403,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23552.0,17653.0,21778.0,19430.0,864.0,849.0,878.0,878.0
1649348786.8336442,89,1649348786,832609653,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23554.0,17655.0,21779.0,19432.0,879.0,853.0,842.0,904.0
1649348786.853927,90,1649348786,853037357,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23555.0,17657.0,21781.0,19433.0,787.0,891.0,845.0,859.0
1649348786.8744903,91,1649348786,873413562,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23557.0,17658.0,21783.0,19435.0,867.0,890.0,833.0,851.0
1649348786.894503,92,1649348786,893309116,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23559.0,17658.0,21785.0,19437.0,824.0,890.0,846.0,872.0
1649348786.9154181,93,1649348786,914514780,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23561.0,17662.0,21786.0,19439.0,840.0,930.0,876.0,852.0
1649348786.9359891,94,1649348786,934906482,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23562.0,17663.0,21788.0,19440.0,873.0,776.0,897.0,857.0
1649348786.9565763,95,1649348786,955812931,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23564.0,17665.0,21790.0,19442.0,903.0,865.0,902.0,892.0
1649348786.9766219,96,1649348786,975661277,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23566.0,17665.0,21792.0,19444.0,902.0,865.0,867.0,908.0
1649348786.9966748,97,1649348786,995797157,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23568.0,17667.0,21794.0,19446.0,884.0,814.0,909.0,909.0
1649348787.0173285,98,1649348787,16280412,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23569.0,17669.0,21795.0,19448.0,856.0,850.0,827.0,865.0
1649348787.0367763,99,1649348787,36386489,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23571.0,17671.0,21797.0,19450.0,834.0,886.0,828.0,909.0
1649348787.058315,100,1649348787,57323694,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23573.0,17672.0,21799.0,19451.0,817.0,897.0,881.0,823.0
1649348787.0786152,101,1649348787,77455520,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23575.0,17675.0,21801.0,19453.0,858.0,951.0,854.0,863.0
1649348787.0988958,102,1649348787,97646951,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23577.0,17676.0,21802.0,19455.0,878.0,896.0,876.0,857.0
1649348787.1193614,103,1649348787,118434190,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23579.0,17678.0,21804.0,19456.0,904.0,818.0,901.0,867.0
1649348787.1400974,104,1649348787,139086961,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23580.0,17679.0,21806.0,19458.0,887.0,832.0,907.0,891.0
1649348787.1604497,105,1649348787,159451246,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23582.0,17681.0,21808.0,19460.0,897.0,831.0,932.0,931.0
1649348787.18088,106,1649348787,180011034,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23584.0,17683.0,21810.0,19462.0,877.0,893.0,894.0,943.0
1649348787.2015624,107,1649348787,200576543,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23585.0,17685.0,21812.0,19464.0,818.0,853.0,907.0,956.0
1649348787.2209232,108,1649348787,220366477,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23587.0,17687.0,21814.0,19466.0,880.0,881.0,920.0,940.0
1649348787.2419677,109,1649348787,241086721,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23589.0,17689.0,21815.0,19468.0,851.0,903.0,837.0,966.0
1649348787.2621875,110,1649348787,261355638,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23591.0,17691.0,21817.0,19470.0,864.0,907.0,889.0,926.0
1649348787.282768,111,1649348787,281409502,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23593.0,17693.0,21819.0,19472.0,880.0,941.0,878.0,929.0
1649348787.3032992,112,1649348787,302298784,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23594.0,17694.0,21821.0,19474.0,872.0,902.0,887.0,939.0
1649348787.3235316,113,1649348787,322557210,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23596.0,17696.0,21823.0,19475.0,891.0,909.0,884.0,850.0
1649348787.3433073,114,1649348787,342615842,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23598.0,17698.0,21824.0,19477.0,880.0,929.0,890.0,881.0
1649348787.3646655,115,1649348787,363864421,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23600.0,17699.0,21826.0,19479.0,862.0,832.0,913.0,883.0
1649348787.3849733,116,1649348787,383930444,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23602.0,17701.0,21828.0,19481.0,905.0,872.0,920.0,863.0
1649348787.406456,117,1649348787,405332565,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23603.0,17705.0,21830.0,19482.0,821.0,856.0,920.0,883.0
1649348787.426102,118,1649348787,424988269,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23605.0,17705.0,21832.0,19484.0,901.0,856.0,935.0,880.0
1649348787.4462137,119,1649348787,445099830,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23607.0,17706.0,21834.0,19486.0,862.0,831.0,894.0,929.0
1649348787.4663208,120,1649348787,465329408,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23609.0,17708.0,21836.0,19488.0,866.0,818.0,940.0,890.0
1649348787.4863336,121,1649348787,485379934,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23610.0,17710.0,21837.0,19489.0,882.0,865.0,818.0,817.0
1649348787.50695,122,1649348787,505849361,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23612.0,17711.0,21839.0,19491.0,843.0,793.0,818.0,869.0
1649348787.5270607,123,1649348787,526047468,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23614.0,17713.0,21841.0,19493.0,835.0,842.0,855.0,810.0
1649348787.5474217,124,1649348787,546504974,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23615.0,17715.0,21842.0,19495.0,807.0,834.0,883.0,887.0
1649348787.5679147,125,1649348787,566957473,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23617.0,17717.0,21844.0,19496.0,824.0,861.0,888.0,876.0
1649348787.588383,126,1649348787,587482213,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23619.0,17719.0,21846.0,19498.0,870.0,906.0,904.0,898.0
1649348787.6083827,127,1649348787,607424736,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23621.0,17720.0,21848.0,19500.0,848.0,862.0,869.0,920.0
1649348787.628674,128,1649348787,627729177,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23622.0,17722.0,21850.0,19502.0,880.0,890.0,896.0,936.0
1649348787.649877,129,1649348787,648671150,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23624.0,17724.0,21851.0,19504.0,876.0,871.0,813.0,968.0
1649348787.6701844,130,1649348787,668670892,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23626.0,17725.0,21853.0,19506.0,899.0,848.0,880.0,978.0
1649348787.690421,131,1649348787,689007043,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23628.0,17727.0,21855.0,19508.0,882.0,840.0,887.0,925.0
1649348787.7102783,132,1649348787,709279775,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23630.0,17729.0,21857.0,19510.0,899.0,831.0,867.0,966.0
1649348787.7310002,133,1649348787,729969978,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23632.0,17731.0,21859.0,19512.0,896.0,901.0,905.0,930.0
1649348787.7515447,134,1649348787,750301122,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23633.0,17733.0,21861.0,19514.0,870.0,878.0,913.0,947.0
1649348787.770599,135,1649348787,770319938,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23635.0,17735.0,21863.0,19516.0,881.0,915.0,919.0,945.0
1649348787.7925708,136,1649348787,791520595,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23637.0,17737.0,21864.0,19517.0,872.0,931.0,915.0,883.0
1649348787.8123057,137,1649348787,811349868,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23639.0,17739.0,21866.0,19519.0,861.0,952.0,940.0,941.0
1649348787.8335214,138,1649348787,832362413,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23641.0,17741.0,21868.0,19521.0,888.0,981.0,938.0,938.0
1649348787.8530128,139,1649348787,852283716,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23643.0,17742.0,21870.0,19523.0,920.0,955.0,935.0,914.0
1649348787.8745248,140,1649348787,873152971,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23645.0,17744.0,21872.0,19526.0,922.0,957.0,993.0,982.0
1649348787.8951144,141,1649348787,893426179,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23647.0,17747.0,21874.0,19528.0,953.0,1015.0,983.0,984.0
1649348787.914899,142,1649348787,913389682,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23649.0,17748.0,21876.0,19529.0,960.0,924.0,955.0,901.0
1649348787.9343603,143,1649348787,934001445,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23651.0,17750.0,21878.0,19531.0,945.0,983.0,1016.0,984.0
1649348787.9555354,144,1649348787,954315185,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23653.0,17752.0,21880.0,19534.0,949.0,973.0,974.0,1004.0
1649348787.9762397,145,1649348787,975241184,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23654.0,17754.0,21882.0,19535.0,948.0,931.0,951.0,904.0
1649348787.9964523,146,1649348787,995134830,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23657.0,17756.0,21884.0,19537.0,973.0,952.0,975.0,963.0
1649348788.016969,147,1649348788,16088008,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23658.0,17757.0,21886.0,19539.0,976.0,873.0,967.0,940.0
1649348788.0366921,148,1649348788,35931110,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23660.0,17759.0,21888.0,19541.0,963.0,876.0,955.0,912.0
1649348788.057138,149,1649348788,56413888,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23663.0,17761.0,21890.0,19543.0,998.0,866.0,963.0,926.0
1649348788.0770922,150,1649348788,76699972,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23664.0,17763.0,21892.0,19545.0,941.0,883.0,967.0,910.0
1649348788.0981252,151,1649348788,97212553,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23666.0,17765.0,21893.0,19547.0,951.0,909.0,913.0,910.0
1649348788.1183891,152,1649348788,117550373,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23668.0,17767.0,21896.0,19548.0,953.0,938.0,946.0,911.0
1649348788.138929,153,1649348788,137940168,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23670.0,17768.0,21897.0,19550.0,909.0,917.0,932.0,913.0
1649348788.1594157,154,1649348788,158408641,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23672.0,17770.0,21899.0,19552.0,934.0,960.0,902.0,956.0
1649348788.1802227,155,1649348788,178882837,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23673.0,17772.0,21901.0,19554.0,864.0,904.0,910.0,938.0
1649348788.200471,156,1649348788,199266672,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23675.0,17774.0,21903.0,19556.0,888.0,870.0,896.0,967.0
1649348788.2202141,157,1649348788,219442605,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23677.0,17775.0,21905.0,19558.0,882.0,831.0,893.0,943.0
1649348788.2407768,158,1649348788,239971399,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23679.0,17777.0,21906.0,19560.0,879.0,829.0,909.0,933.0
1649348788.261778,159,1649348788,260380268,base_link,"['front_left', 'front_right', 'rear_left', 'rear_right']",23681.0,17779.0,21908.0,19562.0,903.0,861.0,921.0,924.0
