Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1649348542.322827,144012,1649348542,293923123,world,0.007941451855003834,0.0030088978819549084,0.3687284290790558,-0.011717909947037697,-0.020564977079629898,-0.019675685092806816,0.9995262622833252
1649348542.3294818,144013,1649348542,300052036,world,0.00773730268701911,0.002895340323448181,0.36871758103370667,-0.01470306795090437,-0.021716997027397156,-0.01987091265618801,0.9994585514068604
1649348542.3359637,144014,1649348542,306520161,world,0.008219713345170021,0.0025087567046284676,0.3687458038330078,-0.011449918150901794,-0.020706109702587128,-0.023946531116962433,0.9994332790374756
1649348542.3408942,144015,1649348542,311813344,world,0.0077797058038413525,0.002264990471303463,0.36780866980552673,-0.01923673041164875,-0.0210493765771389,-0.0185261033475399,0.9994216561317444
1649348542.3539789,144016,1649348542,324768974,world,0.007864803075790405,0.003327730344608426,0.3686310648918152,-0.015180305577814579,-0.02196699194610119,-0.018784072250127792,0.9994669556617737
1649348542.3572252,144017,1649348542,325881989,world,0.008080988191068172,0.003064344171434641,0.3687220811843872,-0.012048364616930485,-0.020996684208512306,-0.01477049570530653,0.9995979070663452
1649348542.361418,144018,1649348542,329054124,world,0.008061776868999004,0.003332763910293579,0.3686257302761078,-0.010854349471628666,-0.021488817408680916,-0.01823166199028492,0.9995440244674683
1649348542.3663964,144019,1649348542,336406328,world,0.007877941243350506,0.0033764599356800318,0.36806777119636536,-0.020422279834747314,-0.010255233384668827,-0.01628096029162407,0.9996063113212585
1649348542.3706434,144020,1649348542,341603089,world,0.007887562736868858,0.0031921120826154947,0.36873456835746765,-0.012412004172801971,-0.021146729588508606,-0.018938930705189705,0.9995200037956238
1649348542.3765013,144021,1649348542,346676754,world,0.008241834118962288,0.0030371982138603926,0.3687039017677307,-0.012309943325817585,-0.020890381187200546,-0.019432421773672104,0.9995172023773193
1649348542.3819714,144022,1649348542,352914795,world,0.007567452732473612,0.002098918193951249,0.36854010820388794,-0.010065588168799877,-0.021814517676830292,-0.02386327274143696,0.999426543712616
1649348542.3894098,144023,1649348542,359615840,world,0.007982299663126469,0.0033189840614795685,0.3686497211456299,-0.015028426423668861,-0.022195924073457718,-0.01814543828368187,0.9994760155677795
1649348542.3934276,144024,1649348542,364488481,world,0.008076201193034649,0.003104481613263488,0.36874374747276306,-0.01246065367013216,-0.02092191018164158,-0.01853758469223976,0.999531626701355
1649348542.4024718,144025,1649348542,372971766,world,0.00809590332210064,0.003057200228795409,0.3687311112880707,-0.011327902786433697,-0.02120017819106579,-0.01474404614418745,0.9996023178100586
1649348542.40589,144026,1649348542,376644919,world,0.008448353037238121,0.0017249907832592726,0.36748379468917847,-0.034664422273635864,-0.03517685830593109,-0.030100854113698006,0.9983260631561279
1649348542.4104528,144027,1649348542,382384449,world,0.007662981748580933,0.0022606095299124718,0.36778441071510315,-0.019604109227657318,-0.021163824945688248,-0.023542234674096107,0.9993066191673279
1649348542.421377,144028,1649348542,391798667,world,0.007815427146852016,0.0031204086262732744,0.3706910312175751,0.00674958573654294,-0.047910176217556,-0.017895296216011047,0.9986686110496521
1649348542.4244096,144029,1649348542,394221632,world,0.007540514692664146,0.0031342192087322474,0.3679870367050171,-0.017993539571762085,-0.011529295705258846,-0.016632700338959694,0.9996333718299866
1649348542.430453,144030,1649348542,400806922,world,0.00818630214780569,0.0031687866430729628,0.3687032163143158,-0.012602399103343487,-0.020979691296815872,-0.01401805505156517,0.999602198600769
1649348542.4352438,144031,1649348542,406373299,world,0.008463037200272083,0.0017220299923792481,0.36750444769859314,-0.035225726664066315,-0.03466552495956421,-0.029933664947748184,0.9983293414115906
1649348542.4426208,144032,1649348542,413831479,world,0.007851659320294857,0.002801863942295313,0.36868560314178467,-0.011575574986636639,-0.021028343588113785,-0.02205026149749756,0.9994687438011169
1649348542.4469416,144033,1649348542,418275020,world,0.00900247786194086,0.0027358781080693007,0.369646817445755,-0.014602622017264366,-0.03658895567059517,-0.011167998425662518,0.9991613626480103
1649348542.4581058,144034,1649348542,426314879,world,0.007634023670107126,0.0034976343158632517,0.3689585030078888,-0.013743096962571144,-0.021023916080594063,-0.02226409874856472,0.999436616897583
1649348542.461145,144035,1649348542,429400939,world,0.007918388582766056,0.002669757464900613,0.3686509430408478,-0.01740516535937786,-0.02265292964875698,-0.02172410674393177,0.9993558526039124
1649348542.464355,144036,1649348542,435718456,world,0.006875529419630766,0.002515658037737012,0.372114896774292,0.01631132699549198,-0.07005162537097931,-0.014538600109517574,0.9973040819168091
1649348542.4717338,144037,1649348542,441833013,world,0.007836981676518917,0.003135312581434846,0.36938831210136414,-0.007498744409531355,-0.029770055785775185,-0.022300586104393005,0.9992799162864685
1649348542.477007,144038,1649348542,447385013,world,0.00852102879434824,0.003544003237038851,0.3690289855003357,-0.005254714749753475,-0.023178204894065857,-0.02278551645576954,0.9994578957557678
1649348542.4825325,144039,1649348542,453582018,world,0.008108267560601234,0.0030670627020299435,0.36861974000930786,-0.012025867588818073,-0.01974422112107277,-0.017537159845232964,0.9995789527893066
1649348542.4884775,144040,1649348542,459509099,world,0.007802159525454044,0.0036860001273453236,0.3717333972454071,0.0025907945819199085,-0.05815818905830383,-0.018016448244452477,0.9981414675712585
1649348542.4939861,144041,1649348542,465135337,world,0.00801895186305046,0.002613928634673357,0.3687230050563812,-0.010508050210773945,-0.02090883068740368,-0.023098690435290337,0.9994592666625977
1649348542.5030963,144042,1649348542,474374787,world,0.008059182204306126,0.002586975460872054,0.3678346872329712,-0.017959032207727432,-0.007562937680631876,-0.024017902091145515,0.9995216727256775
1649348542.506734,144043,1649348542,477339712,world,0.007654478307813406,0.003245745552703738,0.3682142198085785,-0.018336255103349686,-0.012899729423224926,-0.01717148907482624,0.9996012449264526
1649348542.515881,144044,1649348542,486295597,world,0.008085541427135468,0.0032979727257043123,0.36878061294555664,-0.012819846160709858,-0.02014402113854885,-0.019356241449713707,0.9995274543762207
1649348542.5201755,144045,1649348542,489189862,world,0.008188078179955482,0.003082321723923087,0.3686971366405487,-0.011372508481144905,-0.020853929221630096,-0.01950346864759922,0.9995275735855103
1649348542.5234826,144046,1649348542,494738888,world,0.008292843587696552,0.003378220833837986,0.36949583888053894,-0.008531595580279827,-0.03363830968737602,-0.016429763287305832,0.9992626905441284
1649348542.5302446,144047,1649348542,501320220,world,0.008473238907754421,0.001744846347719431,0.3675004541873932,-0.03524592146277428,-0.03482716530561447,-0.029316192492842674,0.9983413219451904
1649348542.5360508,144048,1649348542,507131682,world,0.007420822512358427,0.0021789753809571266,0.36811843514442444,-0.010873173363506794,-0.02462289109826088,-0.01884288899600506,0.9994601011276245
1649348542.542327,144049,1649348542,513415026,world,0.007717845030128956,0.0033005909062922,0.3679060935974121,-0.015287206508219242,-0.012055088765919209,-0.01769128069281578,0.9996539354324341
1649348542.5497134,144050,1649348542,520797337,world,0.008294627070426941,0.002755145076662302,0.3694499433040619,-0.006896748207509518,-0.033194802701473236,-0.02316121757030487,0.9991567730903625
1649348542.5651205,144051,1649348542,529211557,world,0.008098920807242393,0.0031138756312429905,0.36873093247413635,-0.012508435174822807,-0.02071128785610199,-0.019682100042700768,0.9995135068893433
1649348542.565159,144052,1649348542,531967002,world,0.007855204865336418,0.0029771695844829082,0.36870649456977844,-0.01477122213691473,-0.021569469943642616,-0.019097428768873215,0.9994757771492004
1649348542.5687633,144053,1649348542,536264106,world,0.00845657754689455,0.002760952804237604,0.3685769736766815,-0.010907112620770931,-0.0193786583840847,-0.021373679861426353,0.9995242357254028
1649348542.5730243,144054,1649348542,541791623,world,0.008431059308350086,0.0026973560452461243,0.3686898648738861,-0.00983488280326128,-0.020137665793299675,-0.02209225483238697,0.9995047450065613
1649348542.577343,144055,1649348542,548154302,world,0.008478105999529362,0.001761836581863463,0.3674595057964325,-0.03622686117887497,-0.034993041306734085,-0.02928854338824749,0.9983012080192566
1649348542.5833771,144056,1649348542,554089549,world,0.008134398609399796,0.0031434663105756044,0.3687237799167633,-0.012444193474948406,-0.02081458643078804,-0.014114980585873127,0.9996063113212585
1649348542.5892503,144057,1649348542,560178896,world,0.007836362347006798,0.002903275191783905,0.3687088191509247,-0.01678605191409588,-0.021588344126939774,-0.019269568845629692,0.9994402527809143
1649348542.5944839,144058,1649348542,566626918,world,0.008448313921689987,0.0017279672902077436,0.36748191714286804,-0.03504611924290657,-0.035102132707834244,-0.02951193042099476,0.9983329176902771
1649348542.6064708,144059,1649348542,576881395,world,0.008137757889926434,0.003139579202979803,0.3687383234500885,-0.012600656598806381,-0.020915651693940163,-0.014276704750955105,0.9995998740196228
1649348542.6094017,144060,1649348542,577947413,world,0.007864171639084816,0.003103058086708188,0.36868947744369507,-0.014215325936675072,-0.021537935361266136,-0.019069675356149673,0.9994851350784302
1649348542.614723,144061,1649348542,585396299,world,0.007924921810626984,0.0031863360200077295,0.36871832609176636,-0.012479778379201889,-0.02121613919734955,-0.019091010093688965,0.9995147585868835
1649348542.6214008,144062,1649348542,592189108,world,0.00807576160877943,0.0032464333344250917,0.3686428368091583,-0.015086211264133453,-0.022187232971191406,-0.017428260296583176,0.999488115310669
1649348542.6270468,144063,1649348542,597948998,world,0.008152313530445099,0.003145046764984727,0.3687012195587158,-0.012191501446068287,-0.02091321162879467,-0.014002049341797829,0.9996088743209839
1649348542.6320283,144064,1649348542,603056080,world,0.00805574283003807,0.003007430350407958,0.3687259554862976,-0.011245389468967915,-0.02120068296790123,-0.017171813175082207,0.9995645880699158
1649348542.6362362,144065,1649348542,607273690,world,0.008036168292164803,0.0032344453502446413,0.3696390390396118,-0.006911119911819696,-0.0338384248316288,-0.016938384622335434,0.999259889125824
1649348542.641912,144066,1649348542,612976409,world,0.008123920299112797,0.0035319023299962282,0.3687184751033783,-0.012196909636259079,-0.02148708514869213,-0.017410919070243835,0.9995430707931519
1649348542.6487873,144067,1649348542,619182554,world,0.007596328854560852,0.0025641657412052155,0.3685251772403717,-0.012181617319583893,-0.022355690598487854,-0.020233141258358955,0.999471127986908
1649348542.6624599,144068,1649348542,632581805,world,0.00812617875635624,0.0034014808479696512,0.3687414824962616,-0.011411448940634727,-0.02065885439515114,-0.01824844628572464,0.9995549321174622
1649348542.6660013,144069,1649348542,634374952,world,0.007928597740828991,0.003056543879210949,0.3687272369861603,-0.010279764421284199,-0.020933697000145912,-0.018173368647694588,0.9995627999305725
1649348542.6694643,144070,1649348542,637360729,world,0.008129914291203022,0.003111758269369602,0.3686947226524353,-0.012554309330880642,-0.02095377817749977,-0.014048561453819275,0.9996029138565063
1649348542.6720757,144071,1649348542,642790711,world,0.008468812331557274,0.002134618116542697,0.3682432472705841,-0.015123684890568256,-0.014512709341943264,-0.026137376204133034,0.9994386434555054
1649348542.6789987,144072,1649348542,649873373,world,0.007552166003733873,0.002180439652875066,0.3685573637485504,-0.012429636903107166,-0.02125423587858677,-0.022758925333619118,0.9994377493858337
1649348542.6840339,144073,1649348542,654344334,world,0.008159726858139038,0.003161546541377902,0.3687070608139038,-0.012901699170470238,-0.020836902782320976,-0.014106175862252712,0.9996001124382019
1649348542.689263,144074,1649348542,660510646,world,0.00798503216356039,0.003172799479216337,0.3687427341938019,-0.012418524362146854,-0.021042417734861374,-0.018878567963838577,0.9995232820510864
1649348542.6959558,144075,1649348542,667298581,world,0.008463036268949509,0.0017637372948229313,0.3674665689468384,-0.036574721336364746,-0.03494226932525635,-0.028939442709088326,0.9983004927635193
1649348542.7012544,144076,1649348542,672228482,world,0.00817149505019188,0.0028277195524424314,0.3705510199069977,-0.023770052939653397,-0.04078671336174011,-0.01812964864075184,0.9987205862998962
1649348542.7087617,144077,1649348542,679764343,world,0.008004778996109962,0.002640761435031891,0.36876583099365234,-0.010548560880124569,-0.020555222406983376,-0.02239096350967884,0.9994823336601257
1649348542.7137003,144078,1649348542,684408010,world,0.008214437402784824,0.0025014879647642374,0.3687703311443329,-0.011465838178992271,-0.020793285220861435,-0.02383006364107132,0.9994340538978577
1649348542.7196953,144079,1649348542,690198445,world,0.008468275889754295,0.001717806444503367,0.36750757694244385,-0.034954287111759186,-0.034931790083646774,-0.030092086642980576,0.9983248114585876
1649348542.727256,144080,1649348542,696005365,world,0.007812692783772945,0.002478306880220771,0.36872702836990356,-0.012544591911137104,-0.020901886746287346,-0.023602258414030075,0.999424159526825
1649348542.7316628,144081,1649348542,702208879,world,0.00840134359896183,0.003274943446740508,0.3687151074409485,-0.013236931525170803,-0.02197515219449997,-0.01403806172311306,0.9995723366737366
1649348542.7392855,144082,1649348542,710019225,world,0.007708255667239428,0.0031430888921022415,0.36868882179260254,-0.013187210075557232,-0.021691864356398582,-0.019082317128777504,0.9994956254959106
1649348542.7443933,144083,1649348542,715470709,world,0.008030125871300697,0.0031093263532966375,0.3687088191509247,-0.012737494893372059,-0.020908817648887634,-0.016527660191059113,0.9995636343955994
1649348542.7495372,144084,1649348542,720479878,world,0.00801442563533783,0.0027286203112453222,0.3686973452568054,-0.011235167272388935,-0.020691465586423874,-0.021686799824237823,0.9994876384735107
1649348542.7542324,144085,1649348542,725471087,world,0.008151600137352943,0.00314904423430562,0.3687085211277008,-0.012873579747974873,-0.020782779902219772,-0.013864681124687195,0.9996050000190735
1649348542.7638805,144086,1649348542,733072002,world,0.00775314774364233,0.0029815458692610264,0.3687151074409485,-0.016311533749103546,-0.021122848615050316,-0.018682897090911865,0.9994692206382751
1649348542.7699544,144087,1649348542,737912121,world,0.008038553409278393,0.00269454438239336,0.36868318915367126,-0.012494577094912529,-0.020906295627355576,-0.021492792293429375,0.9994723200798035
1649348542.7748823,144088,1649348542,743701343,world,0.008184629492461681,0.0030366952996701,0.3686792254447937,-0.011132167652249336,-0.020888207480311394,-0.019766803830862045,0.9995244145393372
1649348542.7797713,144089,1649348542,750339779,world,0.008071297779679298,0.0030342075042426586,0.3687025010585785,-0.011247324757277966,-0.020968444645404816,-0.02018916793167591,0.9995130896568298
1649348542.7846632,144090,1649348542,755510758,world,0.008082104846835136,0.002998749725520611,0.3685727119445801,-0.012182262726128101,-0.02242141216993332,-0.019981754943728447,0.9994747042655945
1649348542.7922897,144091,1649348542,762922896,world,0.008397216908633709,0.003431667573750019,0.3684380352497101,-0.011973181739449501,-0.018648169934749603,-0.017956705763936043,0.999593198299408
1649348542.7980726,144092,1649348542,768195715,world,0.008015756495296955,0.0025974249001592398,0.36860647797584534,-0.012602671980857849,-0.02188754267990589,-0.02299741469323635,0.9994164109230042
1649348542.8038647,144093,1649348542,774802444,world,0.00827566534280777,0.0035146877635270357,0.36868613958358765,-0.013761080801486969,-0.021928947418928146,-0.018054936081171036,0.9995017647743225
1649348542.8125827,144094,1649348542,783491827,world,0.008050761185586452,0.0030801163520663977,0.36873069405555725,-0.012842695228755474,-0.021088676527142525,-0.018817072734236717,0.999518096446991
1649348542.817189,144095,1649348542,786427765,world,0.008012360893189907,0.002548699267208576,0.3686676621437073,-0.01283785980194807,-0.020731154829263687,-0.023033389821648598,0.9994373321533203
1649348542.8242393,144096,1649348542,792034736,world,0.007610072381794453,0.003414006670936942,0.36773303151130676,-0.01775556243956089,-0.005817523691803217,-0.01792670041322708,0.9996647834777832
1649348542.8296242,144097,1649348542,796778669,world,0.007738417945802212,0.0021426102612167597,0.3686722218990326,-0.010103563778102398,-0.021017050370573997,-0.025206951424479485,0.9994102120399475
1649348542.8319514,144098,1649348542,802810221,world,0.008336658589541912,0.0034562794025987387,0.36879652738571167,-0.0127679742872715,-0.020318103954195976,-0.015709256753325462,0.999588668346405
1649348542.8391545,144099,1649348542,809499413,world,0.007953092455863953,0.003122546011582017,0.36869627237319946,-0.015387829393148422,-0.0213516466319561,-0.017490390688180923,0.9995006322860718
1649348542.845769,144100,1649348542,816531871,world,0.007987857796251774,0.003503764048218727,0.36873388290405273,-0.013399994000792503,-0.020865151658654213,-0.01707831583917141,0.9995467066764832
1649348542.8498957,144101,1649348542,820675005,world,0.008468716405332088,0.0017393024172633886,0.3674631416797638,-0.03711933642625809,-0.03487790748476982,-0.02883710339665413,0.9982855916023254
1649348542.8568544,144102,1649348542,827972044,world,0.007783049251884222,0.002980823628604412,0.36870694160461426,-0.014033574610948563,-0.021533362567424774,-0.019326966255903244,0.9994828701019287
1649348542.868162,144103,1649348542,837678894,world,0.008444185368716717,0.0017203340539708734,0.3675040304660797,-0.034618716686964035,-0.03506481647491455,-0.029672032222151756,0.9983444213867188
1649348542.8722968,144104,1649348542,838869502,world,0.0075555709190666676,0.0033072091173380613,0.3696281909942627,-0.006577547639608383,-0.036297548562288284,-0.02031884714961052,0.9991127848625183
1649348542.8750503,144105,1649348542,843599696,world,0.008086375892162323,0.0026950729079544544,0.36859095096588135,-0.01238962821662426,-0.02218247391283512,-0.023234814405441284,0.999407172203064
1649348542.880448,144106,1649348542,851253341,world,0.008067253977060318,0.002278422936797142,0.3684625029563904,-0.008906892500817776,-0.01973147690296173,-0.025781026110053062,0.9994332194328308
1649348542.8847966,144107,1649348542,856133220,world,0.008457944728434086,0.001750200055539608,0.3674769997596741,-0.035246968269348145,-0.03501373156905174,-0.030123485252261162,0.9983106851577759
1649348542.8913517,144108,1649348542,861861754,world,0.008244691416621208,0.002430229913443327,0.3709019124507904,-0.0010522546945139766,-0.053321048617362976,-0.018399573862552643,0.9984073042869568
1649348542.8964665,144109,1649348542,867536228,world,0.008138243108987808,0.0032918970100581646,0.36876246333122253,-0.010690459050238132,-0.02058321237564087,-0.018673457205295563,0.9995566010475159
1649348542.9036317,144110,1649348542,873949748,world,0.008121117018163204,0.003104717005044222,0.36872151494026184,-0.012454003095626831,-0.02074066549539566,-0.014044594950973988,0.9996086359024048
1649348542.9156842,144111,1649348542,886528652,world,0.008052801713347435,0.0026192201767116785,0.36866292357444763,-0.012012029998004436,-0.020706122741103172,-0.02249814011156559,0.9994602799415588
1649348542.9203486,144112,1649348542,886952505,world,0.008000188507139683,0.0028147990815341473,0.3687167763710022,-0.010705963708460331,-0.02086501568555832,-0.02106250822544098,0.9995030760765076
1649348542.9246504,144113,1649348542,892433661,world,0.00820076558738947,0.0028779353015124798,0.3687153458595276,-0.01185997948050499,-0.0210339967161417,-0.020369362086057663,0.9995009303092957
1649348542.928652,144114,1649348542,897860464,world,0.00755719980224967,0.0020568175241351128,0.3685164153575897,-0.010609821416437626,-0.021853014826774597,-0.023715106770396233,0.999423623085022
1649348542.9334557,144115,1649348542,904236685,world,0.008237461559474468,0.002843195106834173,0.3690199553966522,-0.006890755146741867,-0.026519807055592537,-0.022408507764339447,0.9993733763694763
1649348542.938318,144116,1649348542,909293546,world,0.007984011434018612,0.00250383373349905,0.36872225999832153,-0.011884283274412155,-0.020991606637835503,-0.02359226532280445,0.9994307160377502
1649348542.9442804,144117,1649348542,915326525,world,0.00819967407733202,0.0029920500237494707,0.3687168061733246,-0.010960043407976627,-0.021371403709053993,-0.019924677908420563,0.9995129704475403
1649348542.950643,144118,1649348542,921567253,world,0.008160331286489964,0.003481424879282713,0.36872586607933044,-0.012379488907754421,-0.02151975780725479,-0.017022188752889633,0.9995469450950623
1649348542.956139,144119,1649348542,926950154,world,0.00786255020648241,0.0027369752060621977,0.3687020242214203,-0.015528119169175625,-0.022240830585360527,-0.02020319178700447,0.9994279146194458
1649348542.9679904,144120,1649348542,938731860,world,0.007810233626514673,0.003216801444068551,0.36862605810165405,-0.01482035219669342,-0.022019485011696815,-0.020183539018034935,0.9994440078735352
1649348542.9726553,144121,1649348542,939196286,world,0.00815195869654417,0.003162449225783348,0.36871299147605896,-0.011059081181883812,-0.02080613002181053,-0.019147353246808052,0.9995390176773071
1649348542.9758596,144122,1649348542,944104664,world,0.008008492179214954,0.002663693390786648,0.3687402307987213,-0.010291545651853085,-0.02086867019534111,-0.022753076627850533,0.9994702935218811
1649348542.9803693,144123,1649348542,951008619,world,0.007623006589710712,0.0033853743225336075,0.36805620789527893,-0.018367420881986618,-0.01434135902673006,-0.015420880168676376,0.9996095299720764
1649348542.9870393,144124,1649348542,957024937,world,0.007086897734552622,0.0029337555170059204,0.37158507108688354,0.009469311684370041,-0.060858309268951416,-0.0143333924934268,0.9979986548423767
1649348542.991927,144125,1649348542,962212102,world,0.00786605291068554,0.0031341356225311756,0.368720144033432,-0.015132369473576546,-0.02145257405936718,-0.018518364056944847,0.9994838833808899
1649348542.9983215,144126,1649348542,968995394,world,0.007731835823506117,0.0031873038969933987,0.36870649456977844,-0.013518963009119034,-0.021199282258749008,-0.018135691061615944,0.999519407749176
1649348543.003216,144127,1649348542,974291772,world,0.008002884685993195,0.002664912259206176,0.3686054050922394,-0.012395700439810753,-0.021926987916231155,-0.022753391414880753,0.9994238018989563
1649348543.0102875,144128,1649348542,980123147,world,0.008146721869707108,0.0031386506743729115,0.368736207485199,-0.012496310286223888,-0.020734364166855812,-0.013976845890283585,0.9996092915534973
1649348543.0186052,144129,1649348542,986928855,world,0.008190957829356194,0.0029495852068066597,0.3687388300895691,-0.013109714724123478,-0.0207492895424366,-0.019284900277853012,0.999512791633606
1649348543.0237114,144130,1649348542,995010780,world,0.008098287507891655,0.003059208858758211,0.36872372031211853,-0.012017272412776947,-0.02082916535437107,-0.01482319738715887,0.9996009469032288
1649348543.030576,144131,1649348542,999203664,world,0.008397785015404224,0.003371479921042919,0.3687056601047516,-0.013768794015049934,-0.02201244980096817,-0.014120380394160748,0.9995631575584412
1649348543.0350125,144132,1649348543,4971676,world,0.008456413634121418,0.0017068915767595172,0.36747485399246216,-0.03473161533474922,-0.03512623906135559,-0.030216034501791,0.9983220100402832
1649348543.0389082,144133,1649348543,9859406,world,0.008078048005700111,0.003253921866416931,0.36863231658935547,-0.013264734297990799,-0.021879713982343674,-0.019619299098849297,0.999480128288269
1649348543.0473733,144134,1649348543,18165435,world,0.008025097660720348,0.003239427926018834,0.36860764026641846,-0.012553028762340546,-0.0220852829515934,-0.016864482313394547,0.999535083770752
1649348543.0517993,144135,1649348543,22371136,world,0.007852189242839813,0.0033462473656982183,0.3680763840675354,-0.02210289239883423,-0.01074327901005745,-0.014912806451320648,0.999586820602417
1649348543.0567722,144136,1649348543,27655958,world,0.00797852873802185,0.002551859710365534,0.368592232465744,-0.012198849581182003,-0.022115901112556458,-0.024202877655625343,0.9993879795074463
1649348543.0689456,144137,1649348543,33635660,world,0.007869312539696693,0.002746745478361845,0.3686864674091339,-0.015988003462553024,-0.02203511632978916,-0.020193828269839287,0.9994254112243652
1649348543.0716085,144138,1649348543,40221486,world,0.007429610472172499,0.004353024531155825,0.36840540170669556,-0.018915968015789986,-0.013782712630927563,-0.017339058220386505,0.9995757937431335
1649348543.074595,144139,1649348543,44965704,world,0.00768656749278307,0.002161072799935937,0.3686726689338684,-0.011786679737269878,-0.020637936890125275,-0.024434754624962807,0.9994189143180847
1649348543.0801866,144140,1649348543,51088710,world,0.007468778640031815,0.0034902256447821856,0.3682544529438019,-0.019937120378017426,-0.013721275143325329,-0.01581239141523838,0.999582052230835
1649348543.0861175,144141,1649348543,56865648,world,0.00869583897292614,0.0026406017132103443,0.3671559989452362,-0.02149166166782379,0.0010345036862418056,-0.02135365456342697,0.999540388584137
1649348543.0925715,144142,1649348543,63312725,world,0.008252839557826519,0.0033719318453222513,0.36865660548210144,-0.013056241907179356,-0.02210129424929619,-0.01566437818109989,0.9995478391647339
1649348543.0988233,144143,1649348543,69423923,world,0.008145085535943508,0.00304466113448143,0.3686795234680176,-0.012528221122920513,-0.021039849147200584,-0.01394625660032034,0.9996028542518616
1649348543.1044185,144144,1649348543,74966206,world,0.008063610643148422,0.0030039437115192413,0.3686721920967102,-0.011750097386538982,-0.02118302695453167,-0.019202379509806633,0.9995222091674805
1649348543.110459,144145,1649348543,81433024,world,0.007877623662352562,0.0027433373034000397,0.3686964213848114,-0.015417271293699741,-0.022313907742500305,-0.0203226488083601,0.9994255304336548
1649348543.117614,144146,1649348543,86404517,world,0.007632419466972351,0.003342394018545747,0.3687145411968231,-0.023830024525523186,-0.0168361347168684,-0.017180802300572395,0.999426543712616
1649348543.125251,144147,1649348543,92654746,world,0.007590269669890404,0.003310801927000284,0.36868423223495483,-0.02277352660894394,-0.016348518431186676,-0.018551897257566452,0.9994348883628845
1649348543.129144,144148,1649348543,98301860,world,0.007189847994595766,0.004019220359623432,0.3702411651611328,-0.02085779793560505,-0.03537210449576378,-0.017049238085746765,0.9990110993385315
1649348543.1370897,144149,1649348543,104529287,world,0.008191772736608982,0.0033894965890794992,0.36865201592445374,-0.01392894797027111,-0.021640753373503685,-0.0167513620108366,0.9995284676551819
1649348543.1409018,144150,1649348543,110143922,world,0.008474432863295078,0.001744160777889192,0.36749449372291565,-0.03663823753595352,-0.03478916734457016,-0.02861153706908226,0.9983129501342773
1649348543.1459517,144151,1649348543,116232932,world,0.008076785132288933,0.0030936941038817167,0.36872097849845886,-0.010526110418140888,-0.021078823134303093,-0.01914580911397934,0.9995390772819519
